Glucose (mM),Ammonium (mM),Growth yield (OD 600 nm) bootstrap 1,Growth yield (OD 600 nm) bootstrap 2,Growth yield (OD 600 nm) bootstrap 3,Growth yield (OD 600 nm) bootstrap 4,Growth yield (OD 600 nm) bootstrap 5,Growth yield (OD 600 nm) bootstrap 6,Growth yield (OD 600 nm) bootstrap 7,Growth yield (OD 600 nm) bootstrap 8,Growth yield (OD 600 nm) bootstrap 9,Growth yield (OD 600 nm) bootstrap 10,Growth yield (OD 600 nm) bootstrap 11,Growth yield (OD 600 nm) bootstrap 12,Growth yield (OD 600 nm) bootstrap 13,Growth yield (OD 600 nm) bootstrap 14,Growth yield (OD 600 nm) bootstrap 15,Growth yield (OD 600 nm) bootstrap 16,Growth yield (OD 600 nm) bootstrap 17,Growth yield (OD 600 nm) bootstrap 18,Growth yield (OD 600 nm) bootstrap 19,Growth yield (OD 600 nm) bootstrap 20,Growth yield (OD 600 nm) bootstrap 21,Growth yield (OD 600 nm) bootstrap 22,Growth yield (OD 600 nm) bootstrap 23,Growth yield (OD 600 nm) bootstrap 24,Growth yield (OD 600 nm) bootstrap 25,Growth yield (OD 600 nm) bootstrap 26,Growth yield (OD 600 nm) bootstrap 27,Growth yield (OD 600 nm) bootstrap 28,Growth yield (OD 600 nm) bootstrap 29,Growth yield (OD 600 nm) bootstrap 30,Growth yield (OD 600 nm) bootstrap 31,Growth yield (OD 600 nm) bootstrap 32,Growth yield (OD 600 nm) bootstrap 33,Growth yield (OD 600 nm) bootstrap 34,Growth yield (OD 600 nm) bootstrap 35,Growth yield (OD 600 nm) bootstrap 36,Growth yield (OD 600 nm) bootstrap 37,Growth yield (OD 600 nm) bootstrap 38,Growth yield (OD 600 nm) bootstrap 39,Growth yield (OD 600 nm) bootstrap 40,Growth yield (OD 600 nm) bootstrap 41,Growth yield (OD 600 nm) bootstrap 42,Growth yield (OD 600 nm) bootstrap 43,Growth yield (OD 600 nm) bootstrap 44,Growth yield (OD 600 nm) bootstrap 45,Growth yield (OD 600 nm) bootstrap 46,Growth yield (OD 600 nm) bootstrap 47,Growth yield (OD 600 nm) bootstrap 48,Growth yield (OD 600 nm) bootstrap 49,Growth yield (OD 600 nm) bootstrap 50,Growth yield (OD 600 nm) bootstrap 51,Growth yield (OD 600 nm) bootstrap 52,Growth yield (OD 600 nm) bootstrap 53,Growth yield (OD 600 nm) bootstrap 54,Growth yield (OD 600 nm) bootstrap 55,Growth yield (OD 600 nm) bootstrap 56,Growth yield (OD 600 nm) bootstrap 57,Growth yield (OD 600 nm) bootstrap 58,Growth yield (OD 600 nm) bootstrap 59,Growth yield (OD 600 nm) bootstrap 60,Growth yield (OD 600 nm) bootstrap 61,Growth yield (OD 600 nm) bootstrap 62,Growth yield (OD 600 nm) bootstrap 63,Growth yield (OD 600 nm) bootstrap 64,Growth yield (OD 600 nm) bootstrap 65,Growth yield (OD 600 nm) bootstrap 66,Growth yield (OD 600 nm) bootstrap 67,Growth yield (OD 600 nm) bootstrap 68,Growth yield (OD 600 nm) bootstrap 69,Growth yield (OD 600 nm) bootstrap 70,Growth yield (OD 600 nm) bootstrap 71,Growth yield (OD 600 nm) bootstrap 72,Growth yield (OD 600 nm) bootstrap 73,Growth yield (OD 600 nm) bootstrap 74,Growth yield (OD 600 nm) bootstrap 75,Growth yield (OD 600 nm) bootstrap 76,Growth yield (OD 600 nm) bootstrap 77,Growth yield (OD 600 nm) bootstrap 78,Growth yield (OD 600 nm) bootstrap 79,Growth yield (OD 600 nm) bootstrap 80,Growth yield (OD 600 nm) bootstrap 81,Growth yield (OD 600 nm) bootstrap 82,Growth yield (OD 600 nm) bootstrap 83,Growth yield (OD 600 nm) bootstrap 84,Growth yield (OD 600 nm) bootstrap 85,Growth yield (OD 600 nm) bootstrap 86,Growth yield (OD 600 nm) bootstrap 87,Growth yield (OD 600 nm) bootstrap 88,Growth yield (OD 600 nm) bootstrap 89,Growth yield (OD 600 nm) bootstrap 90,Growth yield (OD 600 nm) bootstrap 91,Growth yield (OD 600 nm) bootstrap 92,Growth yield (OD 600 nm) bootstrap 93,Growth yield (OD 600 nm) bootstrap 94,Growth yield (OD 600 nm) bootstrap 95,Growth yield (OD 600 nm) bootstrap 96,Growth yield (OD 600 nm) bootstrap 97,Growth yield (OD 600 nm) bootstrap 98,Growth yield (OD 600 nm) bootstrap 99,Growth yield (OD 600 nm) bootstrap 100
0.625,1.48,0.0569949909255898,0.0774532123411978,0.0774532123411978,0.0593404718693285,0.0569949909255898,0.0569949909255898,0.0593404718693285,0.0569949909255898,0.0569949909255898,0.0569949909255898,0.0593404718693285,0.0774532123411978,0.0593404718693285,0.0774532123411978,0.0593404718693285,0.0774532123411978,0.0774532123411978,0.0593404718693285,0.0774532123411978,0.0774532123411978,0.0774532123411978,0.0569949909255898,0.0593404718693285,0.0774532123411978,0.0774532123411978,0.0569949909255898,0.0774532123411978,0.0774532123411978,0.0569949909255898,0.0774532123411978,0.0569949909255898,0.0774532123411978,0.0593404718693285,0.0593404718693285,0.0593404718693285,0.0593404718693285,0.0593404718693285,0.0593404718693285,0.0569949909255898,0.0569949909255898,0.0774532123411978,0.0569949909255898,0.0569949909255898,0.0569949909255898,0.0593404718693285,0.0569949909255898,0.0569949909255898,0.0569949909255898,0.0774532123411978,0.0774532123411978,0.0593404718693285,0.0569949909255898,0.0569949909255898,0.0774532123411978,0.0569949909255898,0.0774532123411978,0.0569949909255898,0.0569949909255898,0.0774532123411978,0.0593404718693285,0.0569949909255898,0.0774532123411978,0.0774532123411978,0.0569949909255898,0.0774532123411978,0.0774532123411978,0.0569949909255898,0.0569949909255898,0.0593404718693285,0.0569949909255898,0.0593404718693285,0.0774532123411978,0.0774532123411978,0.0774532123411978,0.0774532123411978,0.0774532123411978,0.0774532123411978,0.0774532123411978,0.0593404718693285,0.0569949909255898,0.0569949909255898,0.0569949909255898,0.0774532123411978,0.0774532123411978,0.0593404718693285,0.0593404718693285,0.0569949909255898,0.0569949909255898,0.0774532123411978,0.0569949909255898,0.0593404718693285,0.0774532123411978,0.0569949909255898,0.0774532123411978,0.0593404718693285,0.0774532123411978,0.0569949909255898,0.0569949909255898,0.0569949909255898,0.0593404718693285
1.25,1.48,0.138933212341197,0.138594990925589,0.138594990925589,0.138594990925589,0.123100471869328,0.138594990925589,0.123100471869328,0.138594990925589,0.123100471869328,0.138594990925589,0.138594990925589,0.138933212341197,0.138933212341197,0.123100471869328,0.123100471869328,0.138933212341197,0.138594990925589,0.138594990925589,0.123100471869328,0.138933212341197,0.123100471869328,0.123100471869328,0.123100471869328,0.138933212341197,0.123100471869328,0.123100471869328,0.138933212341197,0.123100471869328,0.123100471869328,0.138594990925589,0.138594990925589,0.123100471869328,0.138933212341197,0.138933212341197,0.138594990925589,0.123100471869328,0.138933212341197,0.138933212341197,0.138933212341197,0.138933212341197,0.123100471869328,0.138933212341197,0.123100471869328,0.123100471869328,0.123100471869328,0.123100471869328,0.138594990925589,0.123100471869328,0.138933212341197,0.123100471869328,0.138594990925589,0.138594990925589,0.138933212341197,0.138933212341197,0.123100471869328,0.138933212341197,0.138594990925589,0.123100471869328,0.138933212341197,0.138594990925589,0.138933212341197,0.138933212341197,0.138594990925589,0.123100471869328,0.123100471869328,0.123100471869328,0.138594990925589,0.138594990925589,0.138933212341197,0.123100471869328,0.123100471869328,0.138594990925589,0.138594990925589,0.138594990925589,0.123100471869328,0.138594990925589,0.138594990925589,0.138933212341197,0.138933212341197,0.138594990925589,0.123100471869328,0.138933212341197,0.123100471869328,0.138933212341197,0.138594990925589,0.123100471869328,0.138933212341197,0.138933212341197,0.123100471869328,0.138933212341197,0.138594990925589,0.138594990925589,0.138594990925589,0.138594990925589,0.123100471869328,0.138594990925589,0.138933212341197,0.138933212341197,0.138933212341197,0.138594990925589
2.5,1.48,0.191140471869328,0.191140471869328,0.193493212341197,0.193493212341197,0.193493212341197,0.191140471869328,0.193493212341197,0.191140471869328,0.193634990925589,0.191140471869328,0.193493212341197,0.193493212341197,0.193493212341197,0.191140471869328,0.191140471869328,0.193634990925589,0.193634990925589,0.191140471869328,0.191140471869328,0.193493212341197,0.193493212341197,0.191140471869328,0.193493212341197,0.193634990925589,0.193493212341197,0.193634990925589,0.193493212341197,0.193493212341197,0.193634990925589,0.191140471869328,0.191140471869328,0.193493212341197,0.193634990925589,0.193493212341197,0.191140471869328,0.193634990925589,0.193634990925589,0.193493212341197,0.193634990925589,0.193493212341197,0.191140471869328,0.193634990925589,0.193634990925589,0.191140471869328,0.191140471869328,0.191140471869328,0.191140471869328,0.191140471869328,0.193634990925589,0.191140471869328,0.191140471869328,0.193493212341197,0.191140471869328,0.193634990925589,0.191140471869328,0.193493212341197,0.191140471869328,0.193634990925589,0.193493212341197,0.193634990925589,0.191140471869328,0.191140471869328,0.193634990925589,0.193634990925589,0.193634990925589,0.193634990925589,0.191140471869328,0.191140471869328,0.191140471869328,0.193634990925589,0.193493212341197,0.193634990925589,0.193493212341197,0.193493212341197,0.193493212341197,0.191140471869328,0.193493212341197,0.193634990925589,0.193493212341197,0.193634990925589,0.193634990925589,0.193493212341197,0.193493212341197,0.193634990925589,0.193634990925589,0.193634990925589,0.193634990925589,0.191140471869328,0.191140471869328,0.193493212341197,0.191140471869328,0.193634990925589,0.191140471869328,0.193493212341197,0.191140471869328,0.191140471869328,0.191140471869328,0.193493212341197,0.193493212341197,0.191140471869328
5.0,1.48,0.199973212341197,0.203874990925589,0.203220471869328,0.203874990925589,0.203220471869328,0.199973212341197,0.203220471869328,0.203874990925589,0.199973212341197,0.203874990925589,0.199973212341197,0.203220471869328,0.203220471869328,0.199973212341197,0.203874990925589,0.203220471869328,0.203220471869328,0.199973212341197,0.203874990925589,0.203874990925589,0.199973212341197,0.199973212341197,0.203874990925589,0.199973212341197,0.199973212341197,0.199973212341197,0.203874990925589,0.199973212341197,0.199973212341197,0.203874990925589,0.199973212341197,0.203220471869328,0.199973212341197,0.203874990925589,0.199973212341197,0.203874990925589,0.199973212341197,0.203220471869328,0.203874990925589,0.203874990925589,0.199973212341197,0.203220471869328,0.199973212341197,0.199973212341197,0.199973212341197,0.199973212341197,0.203874990925589,0.199973212341197,0.203220471869328,0.199973212341197,0.199973212341197,0.203220471869328,0.203220471869328,0.199973212341197,0.203220471869328,0.203220471869328,0.203220471869328,0.203220471869328,0.203220471869328,0.203874990925589,0.199973212341197,0.203874990925589,0.203220471869328,0.203220471869328,0.199973212341197,0.203220471869328,0.203220471869328,0.203220471869328,0.203220471869328,0.199973212341197,0.203874990925589,0.203874990925589,0.203874990925589,0.203874990925589,0.203874990925589,0.203220471869328,0.203220471869328,0.203874990925589,0.203874990925589,0.203220471869328,0.203874990925589,0.203874990925589,0.203874990925589,0.203220471869328,0.199973212341197,0.199973212341197,0.203220471869328,0.203874990925589,0.199973212341197,0.203874990925589,0.199973212341197,0.199973212341197,0.203874990925589,0.199973212341197,0.199973212341197,0.203220471869328,0.203220471869328,0.203874990925589,0.203874990925589,0.203220471869328
10.0,1.48,0.182133212341197,0.200034990925589,0.182133212341197,0.182133212341197,0.182133212341197,0.200034990925589,0.182133212341197,0.182133212341197,0.200700471869328,0.200034990925589,0.200700471869328,0.200034990925589,0.200034990925589,0.200700471869328,0.182133212341197,0.182133212341197,0.200034990925589,0.200700471869328,0.200034990925589,0.182133212341197,0.200700471869328,0.200700471869328,0.200700471869328,0.182133212341197,0.182133212341197,0.200700471869328,0.200700471869328,0.200034990925589,0.182133212341197,0.200700471869328,0.182133212341197,0.200034990925589,0.182133212341197,0.200700471869328,0.200034990925589,0.200034990925589,0.182133212341197,0.182133212341197,0.200700471869328,0.182133212341197,0.200034990925589,0.182133212341197,0.182133212341197,0.182133212341197,0.200034990925589,0.200034990925589,0.200700471869328,0.200700471869328,0.182133212341197,0.200700471869328,0.200034990925589,0.200700471869328,0.200700471869328,0.200700471869328,0.200700471869328,0.200700471869328,0.182133212341197,0.200700471869328,0.182133212341197,0.182133212341197,0.200700471869328,0.200034990925589,0.200700471869328,0.200700471869328,0.200700471869328,0.200700471869328,0.182133212341197,0.200700471869328,0.200034990925589,0.200034990925589,0.200034990925589,0.200700471869328,0.200034990925589,0.200700471869328,0.200700471869328,0.200700471869328,0.200034990925589,0.200700471869328,0.200034990925589,0.200700471869328,0.200034990925589,0.182133212341197,0.182133212341197,0.200034990925589,0.182133212341197,0.200034990925589,0.200034990925589,0.200034990925589,0.200700471869328,0.200034990925589,0.200034990925589,0.182133212341197,0.200034990925589,0.200034990925589,0.182133212341197,0.200700471869328,0.200700471869328,0.182133212341197,0.182133212341197,0.200700471869328
20.0,1.48,0.204540471869328,0.193994990925589,0.204540471869328,0.190093212341197,0.193994990925589,0.190093212341197,0.204540471869328,0.190093212341197,0.193994990925589,0.204540471869328,0.204540471869328,0.193994990925589,0.193994990925589,0.193994990925589,0.193994990925589,0.190093212341197,0.193994990925589,0.193994990925589,0.190093212341197,0.204540471869328,0.193994990925589,0.204540471869328,0.193994990925589,0.190093212341197,0.193994990925589,0.193994990925589,0.190093212341197,0.204540471869328,0.193994990925589,0.193994990925589,0.190093212341197,0.190093212341197,0.204540471869328,0.193994990925589,0.193994990925589,0.204540471869328,0.204540471869328,0.204540471869328,0.204540471869328,0.204540471869328,0.193994990925589,0.193994990925589,0.204540471869328,0.204540471869328,0.193994990925589,0.193994990925589,0.204540471869328,0.204540471869328,0.193994990925589,0.190093212341197,0.193994990925589,0.204540471869328,0.190093212341197,0.190093212341197,0.204540471869328,0.190093212341197,0.193994990925589,0.204540471869328,0.190093212341197,0.193994990925589,0.193994990925589,0.190093212341197,0.193994990925589,0.190093212341197,0.190093212341197,0.190093212341197,0.204540471869328,0.204540471869328,0.193994990925589,0.193994990925589,0.193994990925589,0.190093212341197,0.204540471869328,0.193994990925589,0.193994990925589,0.190093212341197,0.204540471869328,0.193994990925589,0.204540471869328,0.190093212341197,0.190093212341197,0.204540471869328,0.190093212341197,0.193994990925589,0.204540471869328,0.193994990925589,0.190093212341197,0.190093212341197,0.190093212341197,0.190093212341197,0.204540471869328,0.204540471869328,0.204540471869328,0.190093212341197,0.204540471869328,0.204540471869328,0.190093212341197,0.190093212341197,0.204540471869328,0.193994990925589
40.0,1.48,0.202114990925589,0.203653212341197,0.202114990925589,0.202114990925589,0.203653212341197,0.203653212341197,0.202114990925589,0.203653212341197,0.203653212341197,0.203740471869328,0.202114990925589,0.203740471869328,0.202114990925589,0.203653212341197,0.202114990925589,0.203740471869328,0.202114990925589,0.203653212341197,0.203740471869328,0.203653212341197,0.202114990925589,0.202114990925589,0.203740471869328,0.203740471869328,0.203740471869328,0.202114990925589,0.202114990925589,0.203740471869328,0.203653212341197,0.203740471869328,0.203740471869328,0.203740471869328,0.203653212341197,0.202114990925589,0.202114990925589,0.203740471869328,0.202114990925589,0.203740471869328,0.203740471869328,0.203653212341197,0.202114990925589,0.203740471869328,0.202114990925589,0.202114990925589,0.203653212341197,0.203653212341197,0.202114990925589,0.203740471869328,0.202114990925589,0.203740471869328,0.202114990925589,0.203740471869328,0.203653212341197,0.203740471869328,0.203653212341197,0.202114990925589,0.202114990925589,0.203740471869328,0.202114990925589,0.202114990925589,0.202114990925589,0.202114990925589,0.203653212341197,0.202114990925589,0.203653212341197,0.202114990925589,0.202114990925589,0.202114990925589,0.203653212341197,0.203653212341197,0.202114990925589,0.202114990925589,0.203740471869328,0.203653212341197,0.203740471869328,0.203653212341197,0.203653212341197,0.203653212341197,0.203653212341197,0.203653212341197,0.202114990925589,0.203653212341197,0.203740471869328,0.202114990925589,0.203740471869328,0.202114990925589,0.202114990925589,0.203740471869328,0.203653212341197,0.203740471869328,0.203740471869328,0.203653212341197,0.203653212341197,0.203653212341197,0.203653212341197,0.203740471869328,0.202114990925589,0.202114990925589,0.203740471869328,0.203740471869328
0.0,4.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.078125,4.44,0.0101804718693285,0.0167549909255898,0.0167549909255898,0.0101804718693285,0.0167549909255898,0.0155732123411978,0.0155732123411978,0.0167549909255898,0.0167549909255898,0.0101804718693285,0.0167549909255898,0.0167549909255898,0.0155732123411978,0.0167549909255898,0.0167549909255898,0.0167549909255898,0.0167549909255898,0.0101804718693285,0.0101804718693285,0.0167549909255898,0.0155732123411978,0.0101804718693285,0.0155732123411978,0.0155732123411978,0.0101804718693285,0.0155732123411978,0.0167549909255898,0.0101804718693285,0.0101804718693285,0.0155732123411978,0.0155732123411978,0.0167549909255898,0.0167549909255898,0.0101804718693285,0.0155732123411978,0.0167549909255898,0.0101804718693285,0.0167549909255898,0.0155732123411978,0.0101804718693285,0.0155732123411978,0.0101804718693285,0.0155732123411978,0.0167549909255898,0.0167549909255898,0.0101804718693285,0.0167549909255898,0.0155732123411978,0.0101804718693285,0.0101804718693285,0.0101804718693285,0.0101804718693285,0.0155732123411978,0.0155732123411978,0.0167549909255898,0.0167549909255898,0.0167549909255898,0.0167549909255898,0.0155732123411978,0.0155732123411978,0.0167549909255898,0.0167549909255898,0.0101804718693285,0.0101804718693285,0.0155732123411978,0.0155732123411978,0.0167549909255898,0.0167549909255898,0.0101804718693285,0.0155732123411978,0.0155732123411978,0.0101804718693285,0.0167549909255898,0.0101804718693285,0.0101804718693285,0.0167549909255898,0.0101804718693285,0.0101804718693285,0.0155732123411978,0.0155732123411978,0.0167549909255898,0.0155732123411978,0.0155732123411978,0.0167549909255898,0.0167549909255898,0.0167549909255898,0.0101804718693285,0.0101804718693285,0.0167549909255898,0.0155732123411978,0.0167549909255898,0.0167549909255898,0.0155732123411978,0.0101804718693285,0.0101804718693285,0.0155732123411978,0.0167549909255898,0.0101804718693285,0.0167549909255898,0.0167549909255898
0.15625,4.44,0.0192604718693284,0.0376132123411978,0.0192604718693284,0.0296349909255898,0.0192604718693284,0.0192604718693284,0.0192604718693284,0.0376132123411978,0.0376132123411978,0.0376132123411978,0.0192604718693284,0.0296349909255898,0.0376132123411978,0.0296349909255898,0.0192604718693284,0.0296349909255898,0.0192604718693284,0.0296349909255898,0.0192604718693284,0.0296349909255898,0.0192604718693284,0.0192604718693284,0.0192604718693284,0.0376132123411978,0.0376132123411978,0.0192604718693284,0.0192604718693284,0.0192604718693284,0.0376132123411978,0.0296349909255898,0.0192604718693284,0.0376132123411978,0.0296349909255898,0.0376132123411978,0.0376132123411978,0.0376132123411978,0.0376132123411978,0.0376132123411978,0.0296349909255898,0.0192604718693284,0.0296349909255898,0.0192604718693284,0.0192604718693284,0.0192604718693284,0.0192604718693284,0.0192604718693284,0.0376132123411978,0.0296349909255898,0.0296349909255898,0.0192604718693284,0.0376132123411978,0.0192604718693284,0.0376132123411978,0.0192604718693284,0.0192604718693284,0.0376132123411978,0.0192604718693284,0.0192604718693284,0.0296349909255898,0.0296349909255898,0.0376132123411978,0.0192604718693284,0.0376132123411978,0.0192604718693284,0.0192604718693284,0.0192604718693284,0.0376132123411978,0.0192604718693284,0.0376132123411978,0.0376132123411978,0.0376132123411978,0.0192604718693284,0.0192604718693284,0.0192604718693284,0.0376132123411978,0.0296349909255898,0.0192604718693284,0.0376132123411978,0.0296349909255898,0.0376132123411978,0.0376132123411978,0.0192604718693284,0.0192604718693284,0.0192604718693284,0.0296349909255898,0.0376132123411978,0.0376132123411978,0.0192604718693284,0.0296349909255898,0.0376132123411978,0.0376132123411978,0.0192604718693284,0.0376132123411978,0.0192604718693284,0.0296349909255898,0.0192604718693284,0.0296349909255898,0.0296349909255898,0.0192604718693284,0.0192604718693284
0.3125,4.44,0.0478749909255898,0.0503732123411978,0.0445004718693284,0.0503732123411978,0.0478749909255898,0.0503732123411978,0.0445004718693284,0.0478749909255898,0.0478749909255898,0.0478749909255898,0.0503732123411978,0.0478749909255898,0.0503732123411978,0.0503732123411978,0.0503732123411978,0.0478749909255898,0.0503732123411978,0.0445004718693284,0.0503732123411978,0.0503732123411978,0.0478749909255898,0.0503732123411978,0.0503732123411978,0.0503732123411978,0.0478749909255898,0.0503732123411978,0.0503732123411978,0.0445004718693284,0.0478749909255898,0.0445004718693284,0.0503732123411978,0.0478749909255898,0.0478749909255898,0.0478749909255898,0.0478749909255898,0.0445004718693284,0.0503732123411978,0.0503732123411978,0.0503732123411978,0.0445004718693284,0.0478749909255898,0.0445004718693284,0.0445004718693284,0.0478749909255898,0.0503732123411978,0.0478749909255898,0.0445004718693284,0.0503732123411978,0.0503732123411978,0.0478749909255898,0.0445004718693284,0.0445004718693284,0.0478749909255898,0.0478749909255898,0.0445004718693284,0.0503732123411978,0.0503732123411978,0.0478749909255898,0.0445004718693284,0.0478749909255898,0.0445004718693284,0.0478749909255898,0.0478749909255898,0.0503732123411978,0.0478749909255898,0.0445004718693284,0.0503732123411978,0.0503732123411978,0.0503732123411978,0.0445004718693284,0.0445004718693284,0.0503732123411978,0.0445004718693284,0.0478749909255898,0.0445004718693284,0.0478749909255898,0.0478749909255898,0.0478749909255898,0.0478749909255898,0.0445004718693284,0.0478749909255898,0.0445004718693284,0.0445004718693284,0.0445004718693284,0.0478749909255898,0.0503732123411978,0.0478749909255898,0.0478749909255898,0.0445004718693284,0.0503732123411978,0.0503732123411978,0.0445004718693284,0.0478749909255898,0.0478749909255898,0.0478749909255898,0.0503732123411978,0.0478749909255898,0.0478749909255898,0.0503732123411978,0.0478749909255898
0.625,4.44,0.0798749909255898,0.0798749909255898,0.0798749909255898,0.0723004718693285,0.0723004718693285,0.0798749909255898,0.0762932123411978,0.0762932123411978,0.0798749909255898,0.0762932123411978,0.0762932123411978,0.0723004718693285,0.0723004718693285,0.0798749909255898,0.0798749909255898,0.0723004718693285,0.0798749909255898,0.0762932123411978,0.0798749909255898,0.0798749909255898,0.0762932123411978,0.0798749909255898,0.0798749909255898,0.0723004718693285,0.0723004718693285,0.0798749909255898,0.0723004718693285,0.0798749909255898,0.0762932123411978,0.0798749909255898,0.0762932123411978,0.0762932123411978,0.0762932123411978,0.0798749909255898,0.0798749909255898,0.0798749909255898,0.0723004718693285,0.0723004718693285,0.0762932123411978,0.0762932123411978,0.0723004718693285,0.0798749909255898,0.0798749909255898,0.0798749909255898,0.0762932123411978,0.0762932123411978,0.0723004718693285,0.0762932123411978,0.0762932123411978,0.0798749909255898,0.0723004718693285,0.0798749909255898,0.0798749909255898,0.0762932123411978,0.0762932123411978,0.0762932123411978,0.0762932123411978,0.0762932123411978,0.0762932123411978,0.0798749909255898,0.0762932123411978,0.0798749909255898,0.0762932123411978,0.0762932123411978,0.0762932123411978,0.0723004718693285,0.0723004718693285,0.0798749909255898,0.0798749909255898,0.0798749909255898,0.0762932123411978,0.0762932123411978,0.0762932123411978,0.0762932123411978,0.0798749909255898,0.0723004718693285,0.0798749909255898,0.0762932123411978,0.0798749909255898,0.0762932123411978,0.0798749909255898,0.0762932123411978,0.0762932123411978,0.0762932123411978,0.0723004718693285,0.0762932123411978,0.0798749909255898,0.0723004718693285,0.0723004718693285,0.0762932123411978,0.0798749909255898,0.0798749909255898,0.0762932123411978,0.0762932123411978,0.0798749909255898,0.0762932123411978,0.0798749909255898,0.0798749909255898,0.0723004718693285,0.0723004718693285
1.25,4.44,0.136460471869328,0.136460471869328,0.144253212341197,0.136460471869328,0.136460471869328,0.144253212341197,0.144253212341197,0.148714990925589,0.136460471869328,0.144253212341197,0.136460471869328,0.148714990925589,0.148714990925589,0.144253212341197,0.148714990925589,0.148714990925589,0.136460471869328,0.144253212341197,0.144253212341197,0.136460471869328,0.144253212341197,0.144253212341197,0.148714990925589,0.144253212341197,0.144253212341197,0.136460471869328,0.136460471869328,0.136460471869328,0.144253212341197,0.136460471869328,0.148714990925589,0.144253212341197,0.136460471869328,0.148714990925589,0.136460471869328,0.148714990925589,0.144253212341197,0.148714990925589,0.136460471869328,0.144253212341197,0.144253212341197,0.148714990925589,0.136460471869328,0.148714990925589,0.148714990925589,0.148714990925589,0.136460471869328,0.136460471869328,0.144253212341197,0.148714990925589,0.148714990925589,0.136460471869328,0.148714990925589,0.148714990925589,0.148714990925589,0.148714990925589,0.136460471869328,0.144253212341197,0.144253212341197,0.148714990925589,0.136460471869328,0.148714990925589,0.148714990925589,0.148714990925589,0.144253212341197,0.144253212341197,0.148714990925589,0.148714990925589,0.148714990925589,0.144253212341197,0.136460471869328,0.136460471869328,0.144253212341197,0.136460471869328,0.148714990925589,0.136460471869328,0.136460471869328,0.148714990925589,0.148714990925589,0.136460471869328,0.148714990925589,0.148714990925589,0.144253212341197,0.136460471869328,0.148714990925589,0.148714990925589,0.144253212341197,0.148714990925589,0.148714990925589,0.148714990925589,0.148714990925589,0.148714990925589,0.144253212341197,0.136460471869328,0.136460471869328,0.144253212341197,0.144253212341197,0.144253212341197,0.144253212341197,0.144253212341197
2.5,4.44,0.237820471869328,0.235914990925589,0.235293212341197,0.235293212341197,0.237820471869328,0.235293212341197,0.237820471869328,0.237820471869328,0.235914990925589,0.237820471869328,0.235914990925589,0.237820471869328,0.235293212341197,0.235914990925589,0.235293212341197,0.237820471869328,0.235293212341197,0.237820471869328,0.237820471869328,0.235914990925589,0.235293212341197,0.237820471869328,0.235914990925589,0.237820471869328,0.235293212341197,0.235914990925589,0.235293212341197,0.237820471869328,0.235914990925589,0.235293212341197,0.235914990925589,0.235914990925589,0.235293212341197,0.237820471869328,0.235914990925589,0.235293212341197,0.235293212341197,0.235914990925589,0.235293212341197,0.235914990925589,0.235293212341197,0.235293212341197,0.237820471869328,0.237820471869328,0.237820471869328,0.235293212341197,0.237820471869328,0.235914990925589,0.235914990925589,0.235914990925589,0.235914990925589,0.235293212341197,0.237820471869328,0.235293212341197,0.235914990925589,0.235914990925589,0.235914990925589,0.235293212341197,0.235914990925589,0.235914990925589,0.235914990925589,0.235914990925589,0.235914990925589,0.237820471869328,0.235293212341197,0.235293212341197,0.235914990925589,0.235914990925589,0.235914990925589,0.235914990925589,0.237820471869328,0.235914990925589,0.235293212341197,0.235914990925589,0.235914990925589,0.235914990925589,0.235293212341197,0.237820471869328,0.235293212341197,0.237820471869328,0.235293212341197,0.235914990925589,0.235914990925589,0.237820471869328,0.235293212341197,0.237820471869328,0.235293212341197,0.235293212341197,0.235293212341197,0.235914990925589,0.237820471869328,0.235914990925589,0.235293212341197,0.235293212341197,0.235293212341197,0.237820471869328,0.237820471869328,0.235293212341197,0.235914990925589,0.235914990925589
