Fraction of virtual supplementations with L1 and L2 > 0.0,Fraction of virtual supplementations with L1 and L2 > 0.02,Fraction of virtual supplementations with L1 and L2 > 0.04,Fraction of virtual supplementations with L1 and L2 > 0.06,Fraction of virtual supplementations with L1 and L2 > 0.08,Fraction of virtual supplementations with L1 and L2 > 0.1,Fraction of virtual supplementations with L1 and L2 > 0.12,Fraction of virtual supplementations with L1 and L2 > 0.14,Fraction of virtual supplementations with L1 and L2 > 0.16,Fraction of virtual supplementations with L1 and L2 > 0.18,Fraction of virtual supplementations with L1 and L2 > 0.2
0.26374859708193044,0.10101010101010101,0.05611672278338945,0.04152637485970819,0.029180695847362513,0.019079685746352413,0.013468013468013467,0.013468013468013467,0.012345679012345678,0.01122334455667789,0.010101010101010102
0.3394199785177229,0.1041890440386681,0.06552094522019335,0.04833512352309345,0.03866809881847476,0.031149301825993556,0.027926960257787327,0.018259935553168637,0.013963480128893663,0.007518796992481203,0.007518796992481203
0.3834900731452456,0.14420062695924765,0.08672936259143156,0.05956112852664577,0.04911180773249739,0.038662486938349006,0.02612330198537095,0.02612330198537095,0.0219435736677116,0.0219435736677116,0.0219435736677116
0.35737704918032787,0.12786885245901639,0.08852459016393442,0.0546448087431694,0.04371584699453552,0.04371584699453552,0.034972677595628415,0.02841530054644809,0.0273224043715847,0.020765027322404372,0.019672131147540985
0.41150922909880566,0.17263843648208468,0.11292073832790445,0.08143322475570032,0.06731813246471227,0.06188925081433225,0.053203040173724216,0.04560260586319218,0.03474484256243214,0.023887079261672096,0.019543973941368076
0.47664670658682634,0.18682634730538922,0.1341317365269461,0.07065868263473053,0.04790419161676647,0.03832335329341317,0.03473053892215569,0.03473053892215569,0.02155688622754491,0.017964071856287425,0.017964071856287425
0.392,0.1382857142857143,0.10171428571428572,0.06285714285714286,0.032,0.027428571428571427,0.026285714285714287,0.025142857142857144,0.024,0.022857142857142857,0.021714285714285714
0.3890784982935154,0.13651877133105803,0.1080773606370876,0.08646188850967008,0.07622298065984073,0.07053469852104664,0.05802047781569966,0.04209328782707622,0.03640500568828214,0.03640500568828214,0.026166097838452786
0.4439306358381503,0.14104046242774568,0.09826589595375723,0.07052023121387284,0.04277456647398844,0.03236994219653179,0.017341040462427744,0.016184971098265895,0.009248554913294798,0.009248554913294798,0.009248554913294798
0.2952952952952953,0.08508508508508508,0.05105105105105105,0.03403403403403404,0.031031031031031032,0.025025025025025027,0.01701701701701702,0.016016016016016016,0.012012012012012012,0.012012012012012012,0.003003003003003003
0.39451728247914186,0.18951132300357568,0.13587604290822408,0.10250297973778308,0.06793802145411204,0.04410011918951132,0.03933253873659118,0.03933253873659118,0.029797377830750895,0.017878426698450536,0.017878426698450536
0.3486910994764398,0.12879581151832462,0.0743455497382199,0.049214659685863874,0.041884816753926704,0.040837696335078534,0.030366492146596858,0.02617801047120419,0.023036649214659685,0.023036649214659685,0.02198952879581152
0.47084708470847086,0.15951595159515952,0.09900990099009901,0.0594059405940594,0.041804180418041806,0.030803080308030802,0.0165016501650165,0.0121012101210121,0.009900990099009901,0.009900990099009901,0.009900990099009901
0.3267015706806283,0.1162303664921466,0.06492146596858639,0.05130890052356021,0.031413612565445025,0.028272251308900525,0.02198952879581152,0.012565445026178011,0.008376963350785341,0.008376963350785341,0.008376963350785341
0.46514575411913817,0.14068441064638784,0.08618504435994931,0.03802281368821293,0.03802281368821293,0.024081115335868188,0.021546261089987327,0.020278833967046894,0.020278833967046894,0.020278833967046894,0.019011406844106463
0.41818181818181815,0.15636363636363637,0.09818181818181818,0.0703030303030303,0.055757575757575756,0.02909090909090909,0.025454545454545455,0.01696969696969697,0.01575757575757576,0.01575757575757576,0.008484848484848486
0.40903823870220163,0.15295480880648898,0.08111239860950174,0.04171494785631518,0.023174971031286212,0.0220162224797219,0.02085747392815759,0.02085747392815759,0.009269988412514484,0.009269988412514484,0.008111239860950173
0.39322033898305087,0.11073446327683616,0.07005649717514124,0.059887005649717516,0.0327683615819209,0.023728813559322035,0.013559322033898305,0.0,0.0,0.0,0.0
0.47395171537484115,0.16899618805590852,0.10927573062261753,0.06480304955527319,0.053367217280813214,0.04955527318932656,0.04701397712833545,0.03176620076238882,0.0241423125794155,0.0241423125794155,0.021601016518424398
0.34514285714285714,0.1657142857142857,0.08,0.05942857142857143,0.04342857142857143,0.037714285714285714,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.026285714285714287,0.008
0.3586358635863586,0.13641364136413642,0.09790979097909791,0.04400440044004401,0.0319031903190319,0.028602860286028604,0.028602860286028604,0.019801980198019802,0.0165016501650165,0.0165016501650165,0.009900990099009901
0.45443499392466585,0.15674362089914945,0.1275820170109356,0.08262454434993925,0.04738760631834751,0.03523693803159174,0.032806804374240585,0.02916160388821385,0.02916160388821385,0.014580801944106925,0.006075334143377886
0.42771804062126645,0.13978494623655913,0.06332138590203107,0.038231780167264036,0.03464755077658303,0.03106332138590203,0.014336917562724014,0.014336917562724014,0.007168458781362007,0.007168458781362007,0.005973715651135006
0.3267670915411356,0.11587485515643106,0.05214368482039398,0.030127462340672075,0.02433371958285052,0.009269988412514484,0.008111239860950173,0.004634994206257242,0.0,0.0,0.0
0.44785276073619634,0.15828220858895706,0.10920245398773006,0.07116564417177915,0.03680981595092025,0.02822085889570552,0.023312883435582823,0.023312883435582823,0.014723926380368098,0.006134969325153374,0.006134969325153374
0.4206060606060606,0.1890909090909091,0.11878787878787879,0.08363636363636363,0.06060606060606061,0.04242424242424243,0.04,0.03636363636363636,0.02303030303030303,0.02303030303030303,0.02181818181818182
0.3706606942889138,0.1276595744680851,0.07838745800671892,0.03919372900335946,0.032474804031354984,0.03135498320268757,0.03135498320268757,0.030235162374020158,0.029115341545352745,0.019036954087346025,0.019036954087346025
0.36441586280814575,0.15005359056806003,0.0932475884244373,0.05680600214362272,0.03965702036441586,0.03215434083601286,0.01822079314040729,0.012861736334405145,0.011789924973204717,0.007502679528403001,0.0010718113612004287
0.34983853606027987,0.10441334768568353,0.07857911733046287,0.04198062432723358,0.022604951560818085,0.0193756727664155,0.01829924650161464,0.017222820236813777,0.017222820236813777,0.017222820236813777,0.016146393972012917
0.41316073354908306,0.15426105717367852,0.0895361380798274,0.06472491909385113,0.05609492988133765,0.04854368932038835,0.034519956850053934,0.034519956850053934,0.022653721682847898,0.014023732470334413,0.014023732470334413
0.3818770226537217,0.13268608414239483,0.07874865156418555,0.06903991370010787,0.061488673139158574,0.043149946062567425,0.03128371089536138,0.028047464940668825,0.028047464940668825,0.019417475728155338,0.019417475728155338
0.3861920172599784,0.11650485436893204,0.07227615965480043,0.05393743257820928,0.05285868392664509,0.032362459546925564,0.012944983818770227,0.005393743257820928,0.005393743257820928,0.005393743257820928,0.0
0.2891809908998989,0.12032355915065723,0.0910010111223458,0.06572295247724974,0.06370070778564206,0.03538928210313448,0.028311425682507583,0.019211324570273004,0.019211324570273004,0.014155712841253791,0.008088978766430738
0.3091095189355169,0.1269191402251791,0.08597748208802457,0.05629477993858751,0.04196519959058342,0.032753326509723645,0.03172978505629478,0.030706243602865915,0.02661207778915046,0.017400204708290685,0.017400204708290685
0.3411764705882353,0.13368983957219252,0.09197860962566845,0.06203208556149733,0.047058823529411764,0.04171122994652406,0.03208556149732621,0.03208556149732621,0.029946524064171122,0.011764705882352941,0.0106951871657754
0.44205495818399043,0.15890083632019117,0.0979689366786141,0.06929510155316607,0.043010752688172046,0.03942652329749104,0.02867383512544803,0.017921146953405017,0.014336917562724014,0.014336917562724014,0.014336917562724014
0.3473053892215569,0.15089820359281436,0.07305389221556886,0.037125748502994015,0.031137724550898204,0.02035928143712575,0.008383233532934131,0.008383233532934131,0.004790419161676647,0.003592814371257485,0.003592814371257485
0.4002306805074971,0.1314878892733564,0.08304498269896193,0.0657439446366782,0.05074971164936563,0.0392156862745098,0.02191464821222607,0.01845444059976932,0.01845444059976932,0.01845444059976932,0.014994232987312572
0.2829028290282903,0.11439114391143912,0.07011070110701106,0.04797047970479705,0.028290282902829027,0.023370233702337023,0.02214022140221402,0.020910209102091022,0.020910209102091022,0.012300123001230012,0.012300123001230012
0.41714285714285715,0.15771428571428572,0.10628571428571429,0.08114285714285714,0.048,0.045714285714285714,0.03428571428571429,0.030857142857142857,0.018285714285714287,0.016,0.014857142857142857
0.38986556359875907,0.140641158221303,0.09307135470527404,0.07445708376421924,0.06308169596690796,0.05894519131334023,0.031023784901758014,0.02998965873836608,0.02481902792140641,0.01861427094105481,0.016546018614270942
0.5322793148880105,0.152832674571805,0.10013175230566534,0.057971014492753624,0.048748353096179184,0.03293807641633729,0.03162055335968379,0.03162055335968379,0.022397891963109356,0.021080368906455864,0.017127799736495388
0.3407880724174654,0.1448349307774228,0.05644302449414271,0.055378061767838126,0.039403620873269436,0.029818956336528223,0.024494142705005325,0.023429179978700747,0.019169329073482427,0.019169329073482427,0.0
0.3902728351126928,0.1221826809015421,0.08185053380782918,0.060498220640569395,0.04863582443653618,0.04389086595492289,0.02965599051008304,0.027283511269276393,0.027283511269276393,0.027283511269276393,0.02372479240806643
0.5065710872162486,0.17921146953405018,0.08482676224611709,0.04778972520908005,0.04659498207885305,0.027479091995221028,0.021505376344086023,0.019115890083632018,0.010752688172043012,0.0035842293906810036,0.0035842293906810036
0.36180308422301305,0.132858837485172,0.06405693950177936,0.036773428232502965,0.03084223013048636,0.027283511269276393,0.017793594306049824,0.01542111506524318,0.01542111506524318,0.014234875444839857,0.014234875444839857
0.42905027932960893,0.12290502793296089,0.07486033519553073,0.05810055865921788,0.042458100558659215,0.035754189944134075,0.01564245810055866,0.01564245810055866,0.01564245810055866,0.013407821229050279,0.0067039106145251395
0.33762057877813506,0.11468381564844587,0.07395498392282958,0.04394426580921758,0.03215434083601286,0.028938906752411574,0.01607717041800643,0.011789924973204717,0.011789924973204717,0.0053590568060021436,0.0053590568060021436
0.2939936775553214,0.12434141201264488,0.06954689146469968,0.044257112750263436,0.03898840885142255,0.030558482613277135,0.026343519494204427,0.026343519494204427,0.02423603793466807,0.02107481559536354,0.014752370916754479
0.2992125984251969,0.11698537682789652,0.07086614173228346,0.03712035995500562,0.0359955005624297,0.03487064116985377,0.021372328458942633,0.020247469066366704,0.01687289088863892,0.01687289088863892,0.01687289088863892
0.3665594855305466,0.12968917470525188,0.08467309753483387,0.06216505894962487,0.03858520900321544,0.030010718113612004,0.020364415862808145,0.015005359056806002,0.013933547695605574,0.003215434083601286,0.003215434083601286
0.48721071863581,0.2046285018270402,0.1023142509135201,0.06211936662606577,0.048721071863580996,0.030450669914738125,0.029232643118148598,0.013398294762484775,0.010962241169305725,0.0036540803897685747,0.0036540803897685747
0.38317757009345793,0.16614745586708204,0.08618899273104881,0.059190031152647975,0.0446521287642783,0.035306334371754934,0.014537902388369679,0.014537902388369679,0.014537902388369679,0.014537902388369679,0.01142263759086189
0.4336677814938685,0.11705685618729098,0.08361204013377926,0.03455964325529543,0.033444816053511704,0.02564102564102564,0.024526198439241916,0.008918617614269788,0.008918617614269788,0.008918617614269788,0.008918617614269788
0.41251448435689453,0.15179606025492468,0.08458864426419467,0.07531865585168018,0.046349942062572425,0.039397450753186555,0.030127462340672075,0.02085747392815759,0.01853997682502897,0.01853997682502897,0.01853997682502897
0.38114209827357237,0.1102257636122178,0.07569721115537849,0.05046480743691899,0.04780876494023904,0.03187250996015936,0.03054448871181939,0.014608233731739707,0.006640106241699867,0.005312084993359893,0.005312084993359893
0.3717805151175812,0.11310190369540873,0.09070548712206047,0.0683090705487122,0.05039193729003359,0.043673012318029114,0.040313549832026875,0.027995520716685332,0.0167973124300112,0.007838745800671893,0.007838745800671893
0.364190012180268,0.12667478684531058,0.07064555420219244,0.049939098660170524,0.03532277710109622,0.031668696711327646,0.01705237515225335,0.0060901339829476245,0.0048721071863581,0.0048721071863581,0.0048721071863581
0.4016649323621228,0.10822060353798127,0.061394380853277836,0.05202913631633715,0.04058272632674298,0.031217481789802288,0.01768990634755463,0.014568158168574402,0.012486992715920915,0.012486992715920915,0.006243496357960458
0.37237237237237236,0.12612612612612611,0.07607607607607608,0.06106106106106106,0.03803803803803804,0.03403403403403404,0.03403403403403404,0.024024024024024024,0.023023023023023025,0.023023023023023025,0.023023023023023025
0.34886499402628435,0.12783751493428913,0.07048984468339307,0.04181600955794504,0.02986857825567503,0.019115890083632018,0.017921146953405017,0.017921146953405017,0.008363201911589008,0.007168458781362007,0.0035842293906810036
0.38128654970760234,0.12046783625730995,0.07017543859649122,0.06432748538011696,0.04678362573099415,0.03274853801169591,0.026900584795321637,0.012865497076023392,0.005847953216374269,0.004678362573099415,0.004678362573099415
0.3494809688581315,0.1453287197231834,0.09919261822376009,0.07958477508650519,0.05651672433679354,0.05190311418685121,0.03460207612456748,0.03229527104959631,0.031141868512110725,0.025374855824682813,0.01730103806228374
0.40552486187845305,0.12596685082872927,0.08950276243093923,0.056353591160221,0.051933701657458566,0.04861878453038674,0.045303867403314914,0.036464088397790057,0.03314917127071823,0.032044198895027624,0.027624309392265192
0.3775620280474649,0.14670981661272922,0.09600862998921252,0.07011866235167206,0.02912621359223301,0.023732470334412083,0.016181229773462782,0.016181229773462782,0.016181229773462782,0.016181229773462782,0.015102481121898598
